-67 401 67
-67 400 69
-67 400 69
-69 402 71
-66 402 67
-70 403 70
-68 400 70
-65 403 67
-67 404 68
-71 401 66
-71 401 66
-66 403 68
-66 401 65
-68 401 71
-65 402 64
-65 402 64
-69 402 74
-67 399 68
-62 403 69
-70 400 70
-67 399 70
-67 401 66
-66 404 66
-67 403 66
-68 401 68
-65 401 68
-65 402 70
-67 400 65
-67 400 65
-66 403 66
-67 400 68
-66 404 71
-67 404 69
-67 401 69
-65 402 68
-67 402 68
-66 405 65
-68 401 69
-66 399 69
-63 405 67
-63 405 67
-65 401 68
-63 403 67
-68 401 69
-65 400 66
-65 400 66
-67 396 74
-65 402 66
-65 402 66
-66 400 68
-66 403 68
-66 403 68
-69 404 70
-68 400 67
-67 401 68
-67 403 65
-64 401 66
-67 401 68
-67 400 69
-65 403 66
-67 404 68
-67 400 66
-65 403 69
-64 404 70
-68 403 69
-65 403 72
-65 403 72
-68 400 67
-65 404 67
-66 399 67
-64 401 70
-64 401 70
-66 403 67
-65 402 69
-67 402 69
-67 402 67
-66 401 67
-66 403 68
-65 402 66
-68 402 71
-67 402 71
-69 402 68
-66 404 69
-67 404 67
-67 404 67
-62 402 67
-69 402 69
-64 404 68
-65 403 71
-68 399 68
-66 402 69
-68 403 68
-68 403 68
-66 401 66
-71 402 68
-71 402 68
-64 401 69
-65 400 67
-69 401 67
-67 404 70
-68 399 68
-68 399 68
-68 403 69
-67 403 67
-65 403 65
-67 404 68
-67 404 68
-95 415 83
-27 389 71
-70 394 66
-114 418 99
-28 396 84
-87 409 80
-87 409 80
-65 395 80
-76 407 89
-76 407 89
-101 412 95
-66 395 72
-52 405 67
-52 405 67
-26 394 64
-43 395 73
-48 403 73
-48 403 73
-12 396 71
-75 403 74
-25 398 69
-36 394 60
-53 418 70
-49 414 87
-33 400 68
-33 400 68
-69 415 72
-7 388 68
-7 388 68
-31 408 96
-67 407 81
-49 412 106
-57 411 102
-58 409 65
-37 415 66
-31 407 65
-29 412 70
-26 402 67
-32 410 72
-30 412 74
-29 413 74
-29 413 71
-28 415 75
-29 415 75
-29 415 75
-28 412 74
-27 417 77
-31 412 74
-26 413 72
-27 416 72
-31 412 74
-26 415 72
-29 413 74
-31 413 73
-29 414 74
-29 412 75
-30 412 71
-30 413 75
-30 414 74
-27 414 75
-29 414 74
-27 413 71
-27 413 71
-31 413 74
-27 414 75
-26 415 74
-33 412 75
-28 413 70
-29 412 81
-29 412 81
-32 412 76
-24 413 72
-28 415 74
-30 412 74
-27 413 71
-30 411 74
-28 410 75
-29 412 74
-26 414 73
-29 414 74
-29 414 74
-29 414 74
-31 412 74
-28 415 76
-30 412 75
-32 412 74
-27 413 75
-29 413 77
-28 413 73
-90 416 62
0 393 58
-56 406 62
-97 399 54
-103 392 60
-104 374 69
-104 374 69
-100 354 105
-100 354 105
-100 354 105
-107 345 94
-173 327 128
-173 327 128
-151 301 140
-151 301 140
-165 291 135
-130 272 149
-124 269 156
-123 271 156
-125 269 158
-121 274 157
-121 274 157
-122 269 158
-121 272 160
-121 271 160
-125 273 156
-118 274 158
-78 261 160
-55 265 150
-49 253 142
-45 253 146
-47 253 146
-47 256 145
-49 253 145
-43 254 146
-48 253 145
-48 253 145
-48 253 145
-47 257 147
-46 255 147
-46 255 147
-49 253 145
-45 256 147
-47 253 146
-49 255 145
-45 255 144
-45 255 144
-50 254 145
-44 253 146
-49 254 148
-46 253 143
-45 254 146
-45 255 146
-45 252 148
-45 252 148
-11 254 195
-66 250 173
-68 245 170
-97 233 185
-1 208 168
-115 216 176
-43 188 169
-49 174 166
-74 166 169
-74 166 169
-66 133 120
-56 118 119
-92 135 136
-92 135 136
-66 111 111
-119 118 106
-119 118 106
-62 89 101
-62 79 48
-49 77 64
-112 84 49
-58 65 13
-23 52 -12
-77 67 -14
-64 64 -35
-93 86 -32
-74 93 -94
-59 102 -129
-74 104 -136
-70 100 -135
-72 102 -132
-73 103 -133
-70 104 -133
-72 104 -135
-73 102 -136
-74 103 -134
-73 100 -132
-73 102 -136
-69 104 -135
-73 102 -133
-73 104 -134
-71 103 -134
-72 103 -130
-71 103 -136
-70 104 -133
-73 103 -135
-73 103 -135
-71 102 -135
-70 103 -136
-71 104 -137
-70 103 -133
-71 102 -135
-69 101 -133
-74 106 -134
-70 105 -135
-75 102 -135
-75 103 -137
-73 99 -134
-73 103 -136
-72 103 -133
-70 104 -134
-70 104 -134
-74 103 -135
-73 103 -132
-73 103 -127
-71 101 -135
-71 103 -135
-72 100 -133
-74 103 -137
-73 105 -134
-71 103 -134
-73 104 -134
-67 103 -133
-73 103 -134
-75 104 -134
-72 102 -136
-71 101 -133
-72 105 -134
-69 103 -130
-72 102 -133
-70 103 -135
-77 101 -134
-73 104 -135
-62 101 -90
-62 101 -90
-1 79 -121
-19 93 -101
-64 116 -107
-64 116 -107
-64 110 -136
-39 103 -127
-29 94 -134
-29 94 -134
-67 108 -136
-103 108 -134
-103 108 -134
-69 121 -129
-96 126 -141
-96 126 -141
-104 133 -133
-104 134 -138
-72 121 -144
-111 138 -125
-129 136 -151
-74 119 -146
-74 119 -146
-85 124 -149
-69 119 -157
-86 114 -156
-97 124 -158
-70 109 -184
-67 120 -153
-116 121 -166
-101 134 -153
-101 134 -153
-43 111 -165
-43 111 -165
-75 127 -170
-75 127 -170
-58 139 -177
-58 139 -177
-21 152 -196
-21 152 -196
-21 152 -196
-64 174 -190
-26 186 -191
-26 186 -191
-51 202 -201
-84 221 -209
18 228 -209
-82 273 -186
-34 258 -203
-16 275 -217
-16 275 -217
-22 296 -185
-71 311 -191
-12 349 -185
-96 369 -189
-65 390 -159
-41 385 -171
-4 401 -155
-4 401 -155
-115 436 -120
-43 426 -130
-95 452 -112
-119 459 -105
-119 459 -105
-84 466 -116
-84 466 -116
-97 472 -120
-76 460 -127
-94 455 -141
-77 455 -141
-64 445 -171
-64 445 -171
-63 424 -187
-63 424 -187
-60 407 -199
-55 396 -217
-57 388 -224
-55 379 -227
-55 371 -224
-52 361 -241
-52 361 -241
-47 323 -245
-47 323 -245
-53 281 -257
-53 281 -257
-56 272 -253
-63 265 -254
-65 256 -244
-61 209 -249
-61 209 -249
-61 209 -249
-68 201 -247
-68 201 -247
-68 201 -247
-68 201 -247
-66 191 -238
-66 191 -238
-66 191 -238
-75 117 -187
-75 117 -187
-75 117 -187
-84 107 -171
-84 107 -171
-84 107 -171
-78 98 -167
-78 98 -167
-78 98 -167
-78 98 -167
-75 86 -156
-75 86 -156
-83 47 -90
-83 47 -90
-83 47 -90
-95 41 -44
-95 41 -44
-95 41 -34
-95 41 -34
-95 39 -15
-98 52 24
-100 53 45
-100 53 45
-100 53 45
-103 59 53
-103 59 53
-98 78 86
-98 78 86
-98 78 86
-96 79 87
-96 79 87
-96 79 87
-98 80 83
-101 79 85
-97 79 84
-98 79 85
-98 79 85
-98 79 85
-98 75 86
-98 75 86
-98 75 86
-99 76 84
-96 80 85
-96 80 85
-96 80 85
-96 80 85
-97 76 85
-101 80 85
-101 80 85
-101 80 85
-98 78 84
-98 78 84
-98 78 84
-98 78 84
-100 79 90
-100 79 90
-100 79 90
-97 79 85
-97 79 85
-97 79 85
-97 79 85
-98 81 85
-98 81 85
-98 81 85
-99 78 85
-99 78 85
-99 78 85
-97 82 86
-97 82 86
-97 82 86
-97 81 84
-97 81 84
-97 81 84
-93 78 87
-97 80 85
-97 80 85
-97 80 85
-97 80 85
-96 79 87
-96 79 87
-100 79 84
-97 79 86
-97 79 86
-97 79 86
-98 77 85
-98 77 85
-98 77 85
-98 77 85
-97 79 85
-97 79 85
-96 81 83
-96 81 83
-96 81 83
-98 78 84
-99 78 85
-99 78 85
-99 79 86
-99 79 86
-99 79 86
-93 79 84
-98 79 83
-98 79 83
-98 79 83
-98 79 83
-97 82 86
-97 82 86
-97 82 86
-99 81 85
-98 80 84
-95 79 83
-95 79 83
-95 79 83
-97 78 83
-97 78 83
-97 78 83
-97 79 84
-99 77 84
-99 77 84
-97 77 87
-97 77 87
-97 77 87
-99 82 89
-99 82 89
-98 80 83
-98 80 83
-98 80 83
-101 81 83
-101 81 83
-101 81 83
-98 79 85
-98 79 85
-98 77 83
-98 77 83
-98 77 83
-95 80 85
-95 78 84
-98 79 86
-98 79 86
-98 79 86
-98 80 86
-98 80 86
-98 80 86
-98 80 81
-99 79 82
-99 79 82
-101 79 85
-101 79 85
-101 79 85
-98 80 86
-99 77 85
-99 77 85
-99 77 85
-99 77 85
-99 79 86
-99 79 86
-99 79 86
-99 81 83
-98 81 85
-98 81 85
-97 81 83
-97 81 83
-97 81 83
-96 78 85
-96 78 85
-96 78 85
-97 77 85
-97 77 85
-97 77 85
-97 77 85
-97 77 85
-97 77 85
-95 79 82
-95 79 82
-98 81 84
-98 81 84
-98 81 84
-96 81 84
-96 81 84
-96 81 84
-98 81 88
-98 81 88
-98 81 88
-99 80 84
-99 80 84
-99 80 84
-98 80 86
-98 80 86
-98 80 86
-97 82 83
-97 82 83
-97 82 83
-97 82 83
-96 79 86
-97 76 84
-97 76 84
-96 81 83
-96 81 83
-96 81 83
-100 82 85
-100 82 85
-96 78 86
-96 81 84
-96 81 84
-96 81 84
-98 77 84
-98 77 84
-98 77 84
-98 77 84
-111 92 83
-111 92 83
-101 91 77
-101 91 77
-101 91 77
-101 91 77
-108 90 89
-108 90 89
-105 106 106
-103 110 100
-103 110 100
-110 121 117
-112 140 121
-112 140 121
-115 148 132
-109 164 137
-109 182 144
-115 196 152
-113 213 157
-119 230 157
-118 241 157
-118 241 157
-117 255 155
-112 288 155
-115 307 152
-114 337 138
-112 349 136
-108 363 128
-109 365 126
-109 365 126
-112 365 135
-112 365 135
-110 367 131
-110 367 131
-110 367 131
-108 367 128
-108 367 128
-108 367 128
-113 366 132
-113 366 132
-113 366 132
-107 364 129
-107 364 129
-109 364 129
-109 364 129
-121 370 119
-121 370 119
-115 374 116
-115 374 116
-112 379 108
-114 390 110
-114 390 110
-110 402 96
-120 413 94
-114 418 84
-116 421 76
-112 429 73
-119 437 72
-118 438 61
-112 449 57
-112 449 57
-116 455 46
-114 467 32
-114 466 35
-112 474 26
-111 476 20
-110 481 5
-111 482 5
-111 482 5
-110 489 -10
-110 489 -10
-109 486 -29
-109 486 -29
-106 486 -67
-106 486 -67
-106 486 -67
-93 480 -97
-97 478 -97
-97 478 -97
-93 467 -127
-93 467 -127
-93 467 -127
-85 452 -151
-85 452 -151
-84 439 -170
-84 439 -170
-79 427 -192
-79 427 -192
-76 418 -201
-75 403 -212
-75 403 -212
-71 393 -214
-74 385 -226
-68 371 -229
-66 355 -236
-68 340 -236
-68 340 -236
-65 271 -247
-65 271 -247
-66 240 -247
-62 225 -246
-62 225 -246
-62 225 -246
-62 225 -246
-60 164 -220
-60 164 -220
-60 162 -220
-58 162 -219
-58 162 -219
-58 162 -219
-57 164 -222
-57 164 -222
-57 164 -222
-59 165 -222
-59 165 -222
-59 165 -222
-59 162 -219
-59 162 -219
-59 162 -219
-59 162 -220
-59 162 -220
-59 162 -220
-59 164 -223
-59 164 -223
-59 164 -223
-59 164 -223
-62 164 -221
-62 164 -221
-62 164 -221
-56 163 -218
-56 163 -218
-56 163 -218
-62 161 -221
-59 162 -220
-61 163 -220
-61 163 -220
-61 163 -220
-59 164 -221
-59 164 -221
-59 164 -221
-59 163 -221
-58 163 -221
-58 163 -221
-58 163 -221
-59 165 -221
-59 165 -221
-59 165 -221
-59 165 -218
-59 165 -218
-56 169 -216
-56 169 -216
-59 162 -220
-59 162 -220
-59 162 -220
-59 164 -215
-61 164 -215
-61 164 -215
-61 164 -215
-60 165 -223
-60 165 -223
-60 165 -223
-60 164 -220
-59 163 -221
-59 163 -221
-59 163 -221
-60 161 -223
-60 161 -223
-60 161 -223
-60 164 -221
-60 164 -221
-60 164 -221
-61 166 -223
-61 166 -223
-57 164 -219
-57 164 -219
-57 164 -219
-60 164 -220
-60 164 -220
-60 164 -220
-60 166 -221
-60 166 -221
-60 166 -221
-64 159 -220
-64 159 -220
-64 159 -220
-59 164 -220
-59 164 -220
-59 164 -220
-60 163 -220
-60 163 -220
-60 163 -220
-59 165 -223
-59 165 -223
-59 165 -223
-59 165 -223
-58 163 -218
-58 163 -218
-58 163 -218
-57 165 -222
-57 165 -222
-57 165 -222
-57 165 -222
-58 163 -216
-58 163 -216
-58 163 -216
-61 163 -220
-61 163 -220
-61 163 -220
-59 161 -221
-59 161 -221
-59 161 -221
-59 161 -221
-58 163 -220
-60 165 -221
-58 159 -221
-58 159 -221
-58 159 -221
-58 159 -221
-61 166 -223
-61 166 -223
-61 166 -223
-58 163 -221
-58 163 -221
-58 163 -221
-59 162 -220
-59 162 -220
-59 162 -220
-59 162 -220
-59 160 -219
-60 161 -222
-60 161 -222
-60 161 -222
-60 161 -222
-58 164 -219
-58 164 -219
-58 164 -219
-59 162 -220
-59 162 -220
-59 162 -220
-59 167 -222
-59 167 -222
-59 167 -222
-59 167 -222
-58 163 -220
-58 163 -220
-57 165 -220
-57 165 -220
-59 165 -220
-59 165 -220
-59 165 -220
-59 164 -220
-59 164 -220
-59 164 -220
-59 164 -220
-62 160 -223
-62 160 -223
-62 160 -223
-60 166 -219
-60 166 -219
-69 178 -162
-69 178 -162
-69 155 -162
23 155 -199
23 155 -199
23 155 -199
-42 189 -200
-42 189 -200
-42 189 -200
-3 187 -228
-3 187 -228
-22 215 -218
-39 240 -218
-39 240 -218
10 282 -202
0 299 -213
-53 328 -213
-53 328 -213
-20 375 -188
-50 434 -132
-50 434 -132
-50 434 -132
-66 450 -120
-66 450 -120
-66 450 -120
-66 450 -120
-66 450 -120
-74 488 -19
-74 488 -19
-74 488 -19
-74 480 -5
-29 480 -5
-29 480 -5
-29 480 -5
-143 497 62
-80 452 59
-80 452 59
-80 452 59
-95 445 70
-105 450 76
-101 447 74
-101 447 74
-101 448 75
-101 450 74
-103 448 74
-103 448 74
-104 451 73
-104 451 73
-103 447 73
-100 449 73
-103 447 80
-103 447 80
-100 448 73
-100 448 73
-104 449 72
-104 449 72
-104 449 72
-100 448 75
-104 450 79
-103 451 71
-103 451 71
-104 451 75
-102 450 74
-102 450 74
-102 451 75
-102 451 75
-102 451 75
-102 450 74
-102 450 74
-102 450 74
-101 449 71
-102 451 76
-104 450 75
-104 450 75
-105 450 74
-106 447 76
-106 447 76
-106 449 74
-106 450 72
-106 450 72
-105 452 70
-105 452 70
-103 448 75
-103 451 72
-103 450 76
-103 450 76
-103 448 75
-103 451 78
-103 451 78
-103 451 78
-103 451 78
-106 449 78
-106 449 78
-106 449 78
-106 448 74
-103 450 76
-103 450 76
-102 452 78
-102 452 78
-104 447 75
-104 447 75
-104 447 75
-104 448 75
-101 450 74
-101 450 74
-101 451 77
-101 451 77
-103 448 75
-104 451 75
-104 451 75
-104 451 75
-102 449 75
-101 450 75
-101 450 75
-106 448 76
-104 449 72
-104 449 72
-102 448 75
-102 448 75
-102 448 75
-101 450 75
-101 450 75
-101 450 75
-102 454 74
-102 454 74
-100 448 75
-103 450 74
-103 449 76
-103 449 76
-104 447 77
-104 447 77
-112 453 65
-106 456 53
-106 456 53
-109 461 52
-105 483 14
-105 483 14
-105 483 14
-102 495 -26
-102 495 -26
-102 497 -37
-97 497 -49
-93 498 -63
-93 498 -63
-87 496 -80
-96 500 -90
-89 497 -109
-89 497 -109
-92 493 -133
-92 493 -133
-83 480 -162
-83 480 -162
-85 473 -174
-85 473 -174
-78 453 -190
-75 438 -190
-73 431 -213
-72 420 -211
-72 420 -211
-71 407 -225
-63 390 -221
-62 387 -219
-61 386 -220
-63 387 -221
-60 387 -221
-64 388 -222
-65 391 -220
-61 385 -220
-63 388 -220
-60 386 -221
-65 386 -220
-66 389 -222
-61 388 -221
-65 386 -221
-60 387 -220
-64 387 -220
-63 385 -217
-60 385 -221
-62 387 -221
-63 390 -221
-62 387 -221
-64 389 -220
-64 388 -220
-62 388 -215
-64 386 -218
-62 384 -219
-65 388 -222
-63 385 -221
-64 387 -220
6 361 -209
-63 388 -203
-90 387 -182
-26 372 -212
-26 372 -212
-90 391 -208
-90 391 -208
-90 391 -208
-24 379 -198
-24 379 -198
-24 379 -198
-24 379 -198
-23 378 -196
-59 389 -208
-85 400 -191
-77 400 -182
-21 389 -190
-21 389 -190
-21 389 -190
-60 392 -202
-60 392 -202
-60 392 -202
-60 392 -202
-45 395 -205
-52 395 -186
-52 395 -186
-52 395 -186
-83 395 -198
-83 395 -198
-83 395 -198
-42 387 -182
-43 394 -188
-43 387 -187
-41 387 -187
-87 403 -180
-87 403 -180
-84 378 -226
-84 406 -205
-96 406 -205
-99 406 -207
-79 399 -213
-79 399 -213
-113 401 -205
-111 415 -184
-103 409 -198
-26 387 -207
-26 387 -207
-95 406 -205
-53 402 -196
1 391 -245
-92 431 -212
-92 431 -212
-83 440 -196
-76 450 -181
-76 450 -181
-82 478 -140
-82 478 -140
-84 484 -129
-84 484 -129
-82 487 -109
-82 487 -109
-85 484 -116
-85 484 -116
-82 491 -97
-82 491 -97
-83 494 -76
-83 494 -76
-78 493 -55
-78 493 -55
-59 491 -43
-61 489 -46
-52 487 -49
-53 489 -48
-50 486 -50
-53 487 -49
-49 489 -49
-51 491 -51
-53 488 -46
-53 487 -48
-51 491 -51
-56 491 -48
-52 487 -49
-55 490 -48
-55 490 -48
-55 491 -48
-56 487 -53
-54 491 -51
-54 491 -51
-53 490 -50
-52 489 -48
-50 486 -49
-56 490 -48
-51 488 -50
-52 485 -51
-53 488 -50
-49 488 -51
-55 485 -50
-51 488 -49
-51 488 -49
-51 489 -47
-54 490 -48
-49 489 -48
-55 486 -50
-53 488 -50
-53 488 -50
-51 486 -48
-51 488 -46
-53 488 -48
-52 487 -51
-52 489 -47
-52 489 -47
-52 489 -47
-54 488 -48
-52 489 -47
-52 487 -48
-53 490 -46
-50 490 -50
-53 490 -51
-52 487 -48
-54 488 -51
-54 491 -49
-54 491 -49
-52 487 -52
-56 488 -48
-56 488 -48
-50 485 -45
-54 488 -50
-54 488 -50
-51 486 -49
-55 488 -49
-53 489 -47
-53 489 -47
-53 490 -49
-54 488 -51
-50 485 -50
-50 485 -50
-53 491 -49
-52 486 -42
-51 486 -52
-52 488 -46
-50 488 -50
-50 488 -50
-54 489 -50
-50 488 -50
-52 486 -51
-56 489 -46
-53 489 -48
-53 491 -49
-54 489 -50
-50 488 -48
-54 487 -49
-54 487 -49
-54 487 -47
-54 491 -52
-54 491 -52
-54 490 -49
-50 488 -47
-50 486 -50
-54 490 -50
-55 489 -48
-55 489 -48
-53 490 -50
-55 487 -51
-51 489 -49
-54 492 -49
-53 489 -46
-51 490 -49
-54 490 -48
-54 484 -49
-54 490 -48
-50 489 -50
-51 489 -51
-55 489 -47
-54 488 -48
-55 489 -50
-55 492 -46
-52 486 -52
-54 488 -49
-51 485 -49
-50 488 -50
-55 488 -49
-55 488 -49
-52 488 -49
-51 492 -50
-51 492 -50
-53 490 -48
-56 490 -46
-53 487 -51
-51 487 -50
-53 492 -51
-51 490 -48
-51 486 -45
-54 490 -52
-54 486 -47
-55 490 -51
-55 490 -51
-51 485 -48
-52 490 -51
-54 487 -49
-17 483 -13
-73 496 -38
-61 496 -37
-61 496 -37
-117 516 -17
-69 493 -39
-96 501 -13
-96 501 -13
-86 497 -26
-86 497 -26
-66 491 -30
-66 491 -30
-86 497 -18
-86 497 -18
-105 503 -9
-119 512 -5
-106 508 -1
-106 508 -1
-115 506 -3
-139 513 3
-144 511 -3
-159 521 12
-156 524 25
-156 534 43
-130 518 23
-110 509 18
-168 532 41
-137 517 25
-132 516 21
-144 525 0
-147 525 0
-148 528 -1
-150 529 2
-150 529 2
-148 525 5
-148 525 7
-148 527 4
-151 525 8
-150 528 1
-150 528 1
-149 525 10
-152 527 2
-149 527 5
-149 525 4
-151 527 2
-147 525 2
-147 525 2
-152 525 1
-152 525 3
-149 523 3
-151 528 5
-150 526 5
-150 526 5
-150 525 4
-150 530 2
-150 524 5
-152 525 2
-149 526 6
-149 525 3
-149 525 3
-153 526 5
-146 523 3
-152 526 3
-152 529 0
-150 524 2
-150 527 4
-150 527 4
-149 529 2
-149 524 5
-151 526 2
-148 525 8
-149 527 3
-149 527 3
-151 526 5
-148 525 2
-152 530 1
-148 528 4
-148 527 5
-152 526 2
-152 526 2
-149 527 2
-152 529 5
-147 527 5
-151 527 3
-153 527 2
-153 527 2
-149 526 3
-151 528 1
-150 528 2
-146 525 -1
-150 527 5
-150 528 4
-150 528 4
-151 526 4
-151 526 3
-147 524 1
-152 527 4
-150 525 4
-151 525 0
-151 525 0
-152 526 2
-147 524 5
-151 528 0
-151 526 5
-152 525 4
-152 525 4
-151 528 4
-150 527 2
-152 525 3
-150 530 3
-148 526 5
-150 530 3
-150 530 3
-151 528 3
-150 528 4
-148 526 4
-147 525 5
-151 527 1
-151 527 1
-150 527 9
-149 524 4
-150 524 -1
-154 527 2
-149 527 0
-155 527 0
-149 527 2
-150 527 3
-150 527 3
-152 526 2
-147 525 4
-151 528 1
-150 528 6
-148 523 2
-148 523 2
-147 531 5
-148 528 1
-146 525 3
-150 526 4
-151 526 2
-149 526 2
-149 526 2
-151 525 2
-147 526 7
-153 529 3
-148 524 2
-152 524 2
-152 524 2
-152 527 4
-148 525 4
-152 529 5
-149 526 3
-149 527 2
-150 527 3
-150 527 3
-148 527 2
-152 524 2
-149 525 1
-147 526 3
-153 528 3
-153 528 3
-147 529 2
-151 527 3
-151 526 2
-149 525 2
-151 529 6
-150 524 1
-151 527 3
-151 527 1
-147 524 5
-152 526 1
-152 526 1
-148 527 2
-149 523 1
-152 528 3
-147 523 5
-148 524 2
-148 524 2
-152 525 6
-148 525 3
-150 527 6
-151 526 2
-153 526 1
-149 525 1
-152 527 0
-147 525 3
-147 525 3
-148 526 11
-152 529 2
-150 528 6
-151 526 1
-150 528 5
-147 524 2
-147 524 2
-154 526 2
-149 525 0
-152 528 1
-149 527 4
-152 526 5
-151 526 2
-145 525 10
-154 526 2
-154 526 2
-150 525 4
-152 525 2
-150 525 6
-149 526 3
-152 525 4
-150 526 5
-150 526 5
-150 524 4
-156 527 4
-147 523 4
-152 525 3
-149 526 2
-149 526 2
-148 523 5
-152 527 1
-147 525 5
-149 528 3
-153 527 4
-149 525 2
-149 525 2
-151 529 6
-148 528 5
-152 527 3
-152 523 3
-152 523 3
-151 526 1
-150 526 5
-150 529 2
-150 529 2
-152 524 4
-151 526 1
-149 527 4
-145 527 1
-154 528 2
-150 525 1
-150 525 1
-151 525 1
-152 525 3
-151 525 3
-151 525 3
-150 527 2
-150 527 2
-147 528 4
-152 526 2
-146 526 3
-149 530 4
-149 526 3
-150 523 3
-150 523 3
-152 529 1
-148 526 3
-149 527 3
-153 528 3
-149 524 2
-151 527 5
-148 528 0
-148 527 5
-154 528 3
-154 528 3
-153 527 3
-151 524 3
-152 527 0
-148 524 0
-150 527 0
-150 527 0
-148 524 3
-148 524 3
-151 525 2
-150 530 0
-147 528 5
-151 527 12
-150 525 4
-150 525 4
-151 525 6
-152 526 2
-151 525 1
-151 525 1
-152 528 3
-147 525 2
-152 524 3
-147 527 3
-150 525 2
-150 525 2
-150 525 2
-148 525 2
-151 529 6
-154 527 -1
-148 527 3
-152 527 1
-152 527 1
-148 525 6
-149 529 0
-152 524 0
-148 526 4
-154 527 4
-150 528 5
-152 525 2
-147 525 3
-147 525 3
-151 526 8
-150 526 5
-151 527 2
-149 526 2
-149 527 2
-150 526 3
-150 526 3
-150 527 2
-149 524 5
-153 527 2
-147 526 3
-151 527 2
-151 527 2
-152 529 8
-146 526 1
-152 528 5
-147 524 2
-151 529 5
-151 523 4
-149 527 2
-150 526 1
-148 527 1
-148 527 1
-153 528 0
-149 524 10
-153 525 1
-148 527 2
-149 528 3
-149 528 3
-151 526 2
-151 527 2
-151 526 4
-152 526 2
-149 526 6
-151 525 2
-151 525 2
-154 527 2
-147 526 3
-149 528 -1
-150 526 4
-150 526 4
-151 525 3
-149 525 2
-149 525 2
-148 526 6
-155 526 3
-150 527 4
-149 529 3
-150 528 1
-146 524 4
-146 524 4
-151 527 1
-151 524 4
-151 526 3
-147 530 4
-146 525 7
-146 525 7
-155 527 1
-152 526 2
-150 525 4
-146 523 3
-149 525 1
-149 525 1
-149 524 5
-150 524 3
-152 526 9
-151 524 3
-152 528 2
-149 527 1
-149 527 1
-150 527 1
-152 528 2
-147 524 5
-151 525 0
-151 526 3
-151 525 6
-151 525 6
-153 527 2
-147 526 4
-151 529 1
-152 528 4
-152 523 3
-151 527 4
-148 524 3
-150 524 3
-152 526 1
-152 526 1
-149 524 3
-150 525 4
-148 525 2
-148 524 3
-155 529 2
-155 529 2
-148 524 2
-149 526 3
-150 527 5
-147 525 3
-150 525 2
-152 524 3
-152 524 3
-151 526 1
-151 528 2
-154 525 4
-154 525 4
-150 527 1
-149 524 2
-150 527 0
-151 525 3
-150 526 1
-150 526 1
-151 528 6
-151 526 2
-154 524 -1
-148 524 1
-149 526 1
-151 527 2
-151 527 2
-148 525 2
-150 529 3
-150 529 3
-150 524 6
-151 528 4
-146 528 5
-152 525 3
-150 527 6
-149 525 2
-149 525 2
-150 529 2
-150 524 5
-150 526 3
-152 528 2
-149 526 3
-149 526 3
-153 523 1
-151 524 2
-149 526 4
-151 528 0
-151 527 2
-150 527 1
-150 526 2
-148 527 2
-151 525 2
-147 525 4
-147 525 4
-149 526 0
-151 526 3
-147 527 1
-150 527 9
-150 526 3
-150 526 3
-153 522 4
-152 527 0
-150 527 2
-149 524 3
-149 526 8
-150 528 2
-150 528 2
-151 524 3
-149 525 3
-149 526 3
-153 529 1
-148 526 4
-148 526 4
-151 525 10
-150 527 3
-151 522 2
-152 529 1
-149 525 3
-152 527 4
-152 527 4
-150 527 6
-149 525 4
